ID,SPB74 log 2,virido log2,J1074 log2,AA4 log2
3760,0.189018378,-0.550570146,-0.957002069,-0.380115665
3761,-1.034382941,-0.199452636,-0.536485103,-0.155253271
3762,0.147220224,0.903847121,0.671105907,0.226528269
3763,-1.057918132,0.213333273,0.456602437,-0.760865146
3764,0.537130489,1.245521177,0.536095742,1.063628999
3765,1.267214776,2.18179286,1.101076395,1.572000957
3766,0.411088086,-0.394029579,-0.848972641,-0.408571482
3767,1.467814879,0.305505178,-0.131942479,0.517096452
3768,null,null,null,null
3769,null,null,null,null
3770,null,null,null,null
3771,null,null,null,null
3772,-0.976548674,-0.512492476,0.177588327,-0.974736635
3773,null,null,null,null
3774,null,null,null,null
3775,0.380216912,0.023722517,0.136212148,0.422959808
3776,1.507414032,-0.279428174,-0.249408478,-0.508615442
3777,null,null,null,null
3778,null,null,null,null
3779,null,null,null,null
3780,null,null,null,null
3781,0.040547932,0.160855285,0.168316634,-0.091582343
3782,null,null,null,null
3783,null,null,null,null
3784,0.413135447,-0.601332808,-0.69822167,-0.982162718
3785,-0.32077659,-0.593991984,-0.141297828,-0.528144179
3786,1.104473791,0.119139108,-0.083128135,-1.188173587
3787,1.228542106,1.716738123,2.094707335,2.373514981
3788,-0.140008149,0.580480652,0.440331097,-0.317146567
3789,1.889165195,2.891516769,2.861617172,2.565100482
3790,3.792876149,2.641822282,3.079031053,1.941808664
3791,-0.725856634,-1.124454167,-1.416267891,-0.292708554
3792,null,null,null,null
3793,-0.819543663,-0.246514608,-0.526423392,0.095074322
3794,null,null,null,null
3795,null,null,null,null
3796,-0.672146762,-0.739038655,-0.651336418,-0.380427147
3797,0.22671734,0.526610017,0.436765712,-0.73989793
3798,null,null,null,null
3799,0.458371206,0.531573224,0.642853837,0.160842464
3800,null,null,null,null
3801,null,null,null,null
3802,-0.792084846,-1.419980724,-1.409800776,-0.74240627
3803,0.124095948,0.649632265,0.725314908,-2.09658482
3804,null,null,null,null
3805,-0.240995436,-0.233948016,-0.010957611,-1.412391585
3806,-0.128105867,0.036845281,0.294158341,-0.464269127
3807,null,null,null,null
3808,-0.014474305,0.308941172,0.32943925,0.246958413
3809,null,null,null,null
3810,null,null,null,null
3811,null,null,null,null
3812,null,null,null,null
3813,-0.502623345,-0.371155447,0.697286748,0.461723823
3814,null,null,null,null
3815,null,null,null,null
3816,null,null,null,null
3817,null,null,null,null
3818,null,null,null,null
3819,2.803101331,2.61091219,2.117155993,1.040011586
3820,null,null,null,null
3821,null,null,null,null
3822,0.583754833,-0.430852042,-0.609306693,-0.471593156
3823,null,null,null,null
3824,null,null,null,null
3825,null,null,null,null
3826,null,null,null,null
3827,null,null,null,null
3828,null,null,null,null
3829,null,null,null,null
3830,null,null,null,null
3831,null,null,null,null
3832,null,null,null,null
3833,null,null,null,null
3834,null,null,null,null
3835,null,null,null,null
3836,null,null,null,null
3837,-0.588359267,-0.514243407,-0.505537525,-0.277747274
3838,-0.542008845,-0.294830055,-0.279509436,-0.027916991
3839,-1.189785532,-0.426746407,-0.481158165,-0.728752916
3840,-0.11995741,-0.258144097,-0.377406122,-0.621320329
3841,-0.393998882,-0.794228352,-0.760610922,-0.472199539
3842,null,null,null,null
3843,-0.132197617,-0.228401456,-0.572318686,0.361261904
3844,-0.096546005,-0.582550181,-0.607265574,0.059160713
3845,null,null,null,null
3846,null,null,null,null
3847,null,null,null,null
3848,null,null,null,null
3849,0.46210158,-0.005931246,-0.168308038,-0.05380485
3850,0.100991959,0.187985284,0.051001465,0.161130616
3851,null,null,null,null
3852,-0.577432003,0.468961511,0.514320661,0.023212539
3853,-0.162859302,-0.240305462,-0.527434553,-0.527563695
3854,null,null,null,null
3855,-0.292345895,-0.516384389,-0.686569038,0.667353606
3856,null,null,null,null
3857,null,null,null,null
3858,null,null,null,null
3859,null,null,null,null
3860,null,null,null,null
3861,0.806053044,0.860181573,0.676883827,0.135872333
3862,0.49095872,0.832376729,0.702037191,0.147315723
3863,0.00334947,3.273430698,4.451323646,1.286506503
3864,null,null,null,null
3865,-0.596550068,-0.718990038,-0.479031605,-0.355432076
3866,1.40479159,1.305473121,1.249612366,0.552009703
3867,null,null,null,null
3868,-1.250510389,-0.240451244,-0.968913151,-1.058547424
3869,null,null,null,null
3870,-0.321073294,0.44035805,0.372121808,0.198809568
3871,null,null,null,null
3872,0.079662128,-0.634826028,-0.607775451,-0.305287046
3873,null,null,null,null
3874,null,null,null,null
3875,-0.702935153,-0.397995059,-0.60479387,0.243398377
3876,null,null,null,null
3877,null,null,null,null
3878,null,null,null,null
3879,null,null,null,null
3880,null,null,null,null
3881,null,null,null,null
3882,0.538998679,-0.049653661,-0.242013429,-0.041652687
3883,null,null,null,null
3884,-0.598784226,0.25974831,0.382154018,-0.064692281
3885,null,null,null,null
3886,null,null,null,null
3887,null,null,null,null
3888,-0.840693405,-0.254410392,-0.160154746,-0.125549409
3889,null,null,null,null
3890,null,null,null,null
3891,0.166855523,0.064742954,-0.230426799,0.669330434
3892,null,null,null,null
3893,-0.560514865,-0.480638766,-0.399470219,-0.254159364
3894,null,null,null,null
3895,-0.270777816,-0.912284982,-1.001878014,-0.033593273
3896,null,null,null,null
3897,1.48955027,2.437436691,2.347634764,0.95151601
3898,-0.817715669,-0.545290348,-0.811602644,0.062140547
3899,-0.33037861,-0.895824411,-0.94788285,0.133331715
3900,-0.581345008,-0.757847074,-1.122429357,-0.080821293
3901,null,null,null,null
3902,-0.110602857,-0.471617151,-0.375907526,-0.476296213
3903,-0.642560807,-0.5772092,-0.584576524,-0.211782451
3904,-0.417131299,-0.320797151,-0.464756572,-0.11136216
3905,0.500308794,1.50383022,1.683304813,0.703995859
3906,null,null,null,null
3907,null,null,null,null
3908,null,null,null,null
3909,null,null,null,null
3910,1.871558976,0.346862512,0.529647921,0.518002965
3911,null,null,null,null
3912,null,null,null,null
3913,0.302104164,-0.782406409,-0.618242443,-0.561639228
3914,null,null,null,null
3915,null,null,null,null
3916,-1.40960623,-1.12885812,-0.46501443,-2.280639769
3917,1.385663557,0.687617524,0.68298861,0.285546323
3918,0.442325404,1.515663915,1.837712646,1.06176365
3919,null,null,null,null
3920,null,null,null,null
3921,null,null,null,null
3922,-0.339659417,-0.933715846,-0.882117941,-0.503854188
3923,-0.386141464,-0.078540897,-0.187453879,-0.052155631
3924,0.006208036,0.316511009,0.966126371,0.230873151
3925,null,null,null,null
3926,null,null,null,null
3927,-0.05653042,-0.717762323,-0.707543396,-0.358697846
3928,null,null,null,null
3929,0.166259117,0.214009939,-0.315378616,0.175114797
3930,-0.777271526,2.244531136,2.037223009,2.487572073
3931,-2.012481278,-0.16036626,-1.167309443,0.390605536
3932,null,null,null,null
3933,null,null,null,null
3934,null,null,null,null
3935,-1.824643729,1.551824746,0.640154083,0.040610758
3936,null,null,null,null
3937,null,null,null,null
3938,null,null,null,null
3939,-0.981202856,-0.260513252,-0.067850536,0.915532755
3940,null,null,null,null
3941,null,null,null,null
3942,0.736269179,0.698948172,1.104612344,1.065043044
3943,null,null,null,null
3944,null,null,null,null
3945,null,null,null,null
3946,null,null,null,null
3947,null,null,null,null
3948,null,null,null,null
3949,null,null,null,null
3950,0.355103487,0.355077006,0.10704996,-0.244104292
3951,-0.458206837,-0.577010912,-0.688690127,-0.052961557
3952,-0.650160506,-0.022722526,-0.345645119,-0.523392239
3953,null,null,null,null
3954,null,null,null,null
3955,0.645013309,2.151811664,2.161075907,0.864212631
3956,null,null,null,null
3957,-1.510582622,-1.172095638,-0.928990822,0.806512805
3958,null,null,null,null
3959,-0.85095959,-1.230718695,-1.067397332,0.122301759
3960,0.338233887,-0.281105766,-0.209788314,-0.327278861
3961,null,null,null,null
3962,null,null,null,null
3963,-0.553536254,-0.798537322,-0.291379426,-0.185335799
3964,-0.617467403,-0.657925426,-0.508407436,0.259520022
3965,-0.622590069,-0.851886876,-0.628272924,0.124143922
3966,-0.774615386,-1.164335005,-0.835695639,0.322805499
3967,-0.511276839,-0.11474916,0.455762617,0.647007227
3968,0.609349069,0.100377867,0.140023343,0.60045266
3969,null,null,null,null
3970,null,null,null,null
3971,0.265708045,0.175666395,0.563704549,0.770109986
3972,-0.104043029,-0.525355931,-0.55176392,-0.416636401
3973,-0.424689736,-0.168465493,0.184128988,-0.420302638
3974,-0.203226844,-0.891422083,-0.619147879,-0.772200095
3975,null,null,null,null
3976,null,null,null,null
3977,null,null,null,null
3978,null,null,null,null
3979,null,null,null,null
3980,0.1394507,0.594145287,1.159003999,-0.220063936
3981,null,null,null,null
3982,0.279836727,0.423298506,null,0.040610758
3983,-1.824643729,2.305492668,0.762972737,-0.959389242
3984,-0.720163273,1.651764083,1.117907481,-0.959389242
3985,0,0.848947309,0.762972737,-0.959389242
3986,null,null,null,null
3987,-0.92927462,0.883451261,0.774513391,1.037663291
3988,1.067465024,0.920976728,0.903083834,0.220840107
3989,null,null,null,null
3990,-2.67834849,0.979707221,0.178010236,-0.019862019
3991,null,null,null,null
3992,0.644325309,0.943372348,0.641483429,-0.084954776
3993,0.642948217,1.374514935,0.787966431,0.542539036
3994,-0.015280056,0.183856225,0.377741543,1.061649334
3995,null,null,null,null
3996,null,null,null,null
3997,null,null,null,null
3998,-0.142350534,-0.177251951,0.164812842,-0.71149149
3999,null,null,null,null
4000,-3.339118754,-2.271933381,-3.162553602,-2.143542824
4001,0.040547932,-0.2458446,-0.478165837,0.80571299
4002,1.90446009,4.143257126,7.037597441,4.531508393
4003,-0.622741043,1.848947309,1.762972737,3.172939918
4004,null,null,null,null
4005,null,null,null,null
4006,null,null,null,null
4007,0.788096927,0.20733535,0.718687367,0.625841072
4008,null,null,null,null
4009,null,null,null,null
4010,null,null,null,null
4011,1.387818952,1.563964724,1.168568469,0.425817394
4012,-3.19419193,-0.346607753,-1.452123296,-0.842045174
4013,null,null,null,null
4014,0.560210827,0.00840362,-0.131613845,-0.751059717
4015,-1.218697149,0.001786219,0.315820416,-0.246609994
4016,-0.446885344,-0.4422806,-0.767548329,-0.586239255
4017,null,null,null,null
4018,-0.238005482,-0.445297114,0.170798096,1.587961444
4019,null,null,null,null
4020,null,null,null,null
4021,null,null,null,null
4022,null,null,null,null
4023,-1.495237517,-1.492198241,-0.727331976,0.479442876
4024,null,null,null,null
4025,null,null,null,null
4026,null,null,null,null
4027,null,null,null,null
4028,-0.195858436,0.1652481,0.430220991,-0.396749415
4029,-0.930977032,-0.480677455,-0.00267556,-0.277867123
4030,0.248951745,-0.388894096,-0.334028731,0.759278091
4031,null,null,null,null
4032,null,null,null,null
4033,-0.867593637,0.890727681,1.039528717,0.364679778
4034,null,null,null,null
4035,null,null,null,null
4036,0.875629421,0.163064756,0.358866655,0.065923506
4037,null,null,null,null
4038,null,null,null,null
4039,0.128486845,0.777468326,0.873550729,0.020828288
4040,0,0.329835988,0.154268747,-1.281317337
4041,null,null,null,null
4042,0.751390694,0.108715682,0.512666854,-0.192307348
4043,1.42171012,0.967554678,1.149423019,0.315745157
4044,1.369161804,-2.653886269,-0.880147061,-4.482067351
4045,0.123262843,1.555603231,2.259743272,1.843739526
4046,0.47204176,1.982358332,1.943104095,2.478299223
4047,0.525201046,1.095328928,1.071183251,2.286426585
4048,1.820429077,2.621094338,2.67385604,3.392549994
4049,null,null,null,null
4050,null,null,null,null
4051,0.639000678,-0.315962938,0.059773036,1.196568585
4052,null,null,null,null
4053,null,null,null,null
4054,-0.105612943,0.791144267,0.365244126,1.037443552
4055,null,null,null,null
4056,-0.012439216,-0.568292577,-0.517909099,-0.072665187
4057,null,null,null,null
4058,-0.340754159,-0.167102361,-0.059969404,-0.424467863
4059,null,null,null,null
4060,-0.310070557,1.277914341,1.393503803,-0.181297719
4061,1.730979648,3.080573325,2.892305712,1.625573258
4062,null,null,null,null
4063,1.634912804,4.268273455,4.104391255,2.475134959
4064,2.560876064,4.183506796,4.328177894,2.040610758
4065,null,null,null,null
4066,0.051287966,1.436022737,1.402534123,1.939998464
4067,null,null,null,null
4068,null,null,null,null
4069,0.641106405,0.694628593,0.940279569,0.780933498
4070,1.312329721,1.727281476,1.615345634,0.866117091
4071,null,null,null,null
4072,null,null,null,null
4073,null,null,null,null
4074,-2.437499365,0.285449785,-0.86845639,-1.211274532
4075,null,null,null,null
4076,null,null,null,null
4077,null,null,null,null
4078,null,null,null,null
4079,null,null,null,null
4080,1.466285803,3.138152818,4.394403671,2.700869143
4081,1.221994362,0.840430523,-0.026553596,0.075348985
4082,null,null,null,null
4083,1.056931218,1.468986974,0.49293528,0.471203173
4084,0.700048295,-0.099858282,0.085828354,-0.530339627
4085,null,null,null,null
4086,null,null,null,null
4087,null,null,null,null
4088,1.334903672,1.498647777,1.434563235,0.905123378
4089,null,null,null,null
4090,0.189683842,0.289973698,0.036663464,0.368344128
4091,null,null,null,null
4092,null,null,null,null
4093,-0.435949623,-0.142260321,0.042541525,0.740396269
4094,0.131032136,0.427184519,0.196152204,-0.257545185
4095,null,null,null,null
4096,null,null,null,null
4097,null,null,null,null
4098,null,null,null,null
4099,null,null,null,null
4100,0.354587832,-0.997823952,-0.419102014,-0.481727244
4101,0.757793769,0.061630875,0.502872944,-0.644867203
4102,null,null,null,null
4103,null,null,null,null
4104,0.617231765,-0.197550034,0.115235491,-0.212958507
4105,0,0.177204924,0.762972737,-0.959389242
4106,null,null,null,null
4107,0.826212727,1.660024154,1.712726664,1.176085884
4108,null,null,null,null
4109,null,null,null,null
4110,0.475017493,0.528827961,0.629547799,0.256692026
4111,null,null,null,null
4112,-0.786975801,0.842958227,0.095701955,0.124813168
4113,null,null,null,null
4114,null,null,null,null
4115,0.151767504,0.255335365,0.191452157,0.122106878
4116,null,null,null,null
4117,0.603945064,0.481137909,0.871561014,0.385438765
4118,null,null,null,null
4119,null,null,null,null
4120,0.494913185,0.280151484,0.310922016,0.829536387
4121,-0.762322255,1.41898813,0.992769264,0.20756309
4122,null,null,null,null
4123,null,null,null,null
4124,null,null,null,null
4125,null,null,null,null
4126,0.079501663,0.518511395,0.52892211,0.500714678
4127,null,null,null,null
4128,-0.254854977,-0.110706811,-0.385291088,0.196316527
4129,-0.549349664,-0.123084119,-0.351162198,0.399484199
4130,-0.706902214,0.05936103,-0.055128889,-0.137901888
4131,-0.014398316,0.206036049,0.193660445,-0.04463211
4132,null,null,null,null
4133,-0.492565795,0.239369547,0.133577519,-0.267836899
4134,null,null,null,null
4135,null,null,null,null
4136,0.333030808,0.834547314,0.801750091,0.251136248
4137,-0.190447485,-0.643176847,-0.976318339,-0.238281113
4138,null,null,null,null
4139,null,null,null,null
4140,null,null,null,null
4141,null,null,null,null
4142,null,null,null,null
4143,null,null,null,null
4144,3.597467796,2.38816654,2.726440542,1.424989226
4145,null,null,null,null
4146,null,null,null,null
4147,-0.42673517,0.085375965,-0.290208352,-0.438576021
4148,null,null,null,null
4149,null,null,null,null
4150,null,null,null,null
4151,null,null,null,null
4152,null,null,null,null
4153,0.430530723,0.812678856,0.965552849,0.552793067
4154,0.692712969,1.290332432,0.589219202,-0.248279902
4155,null,null,null,null
4156,null,null,null,null
4157,null,null,null,null
4158,null,null,null,null
4159,null,null,null,null
4160,null,null,null,null
4161,null,null,null,null
4162,0.054206721,-0.613337843,-0.584653229,-0.378245159
4163,-1.706905415,-0.950856313,-0.893565269,-0.28680601
4164,null,null,null,null
4165,-1.996240643,-1.497065438,-1.566795506,-1.04917214
4166,0.078103683,0.470674042,0.317883128,0.291647133
4167,null,null,null,null
4168,null,null,null,null
4169,null,null,null,null
4170,-0.452534423,0.185789681,-0.484028052,-0.103888933
4171,-0.182939156,0.396111372,0.209357641,-1.789252535
4172,-1.148563637,0.058176706,-0.251576984,-0.327697822
4173,0.166366295,-0.364807537,-0.066246068,-0.571846215
4174,-0.771457894,-1.373374722,-0.71586194,-1.69981671
4175,-1.365099687,-1.749728931,-0.743481097,-0.032746391
4176,-0.241491854,0.314879948,0.370010063,0.357038837
4177,0.604065692,0.104560679,0.149180913,0.010307438
4178,null,null,null,null
4179,0.280411462,-0.203596789,-0.278111764,-0.266214296
4180,null,null,null,null
4181,0.256143405,-0.681464959,-0.687354717,-0.256370778
4182,null,null,null,null
4183,null,null,null,null
4184,null,null,null,null
4185,0.103184609,-0.66734344,-0.486370257,-0.324423123
4186,1.122439726,-0.076874873,-0.225585645,-0.218776134
4187,-1.685591929,2.627600382,2.51566221,1.393998325
4188,null,null,null,null
4189,-0.729064678,1.77090137,1.234519283,1.258908909
4190,null,null,null,null
4191,null,null,null,null
4192,-1.006337011,0.017591051,0.280149648,-0.378505547
4193,null,null,null,null
4194,null,null,null,null
4195,null,null,null,null
4196,null,null,null,null
4197,null,null,null,null
4198,null,null,null,null
4199,0.69792925,-0.535457518,-0.483535492,-0.04095675
4200,0.116715864,-0.251857917,-0.169554654,-0.393815538
4201,0.68362636,-0.148715971,-0.393831409,0.049351269
4202,0.238234548,0.472545778,0.381176348,0.101161018
4203,0.531495717,-0.478385168,-0.499660396,-0.563959586
4204,null,null,null,null
4205,-0.406852898,0.015443354,-0.057343445,0.298007028
4206,null,null,null,null
4207,-1.353543563,-0.067085087,-0.041178068,-1.185255796
4208,null,null,null,null
4209,null,null,null,null
4210,0.04452432,-0.132877619,-0.098039464,-0.080098489
4211,null,null,null,null
4212,0.123630449,1.1468048,1.070168254,0.20107543
4213,1.145049784,2.792229816,2.189648385,1.06294618
4214,null,null,null,null
4215,null,null,null,null
4216,0.905245653,0.662924028,0.291573768,-0.053877007
4217,-0.532853151,0.392322574,0.306071316,0.323614437
4218,null,null,null,null
4219,null,null,null,null
4220,-0.688107757,0.094682907,0.143313751,-0.182893447
4221,-0.827398497,0.065805259,0.4706518,-0.061260621
4222,-0.134993738,1.102752953,1.539405293,1.289479581
4223,null,null,null,null
4224,0.466724165,0.374346899,0.588695399,0.147702646
4225,0.620737893,0.616547395,0.506484687,-0.242163788
4226,3.03062459,3.780861683,4.300390902,2.508764772
4227,3.24939308,3.894872523,4.530151745,1.944189611
4228,null,null,null,null
4229,null,null,null,null
4230,null,null,null,null
4231,null,null,null,null
4232,null,null,null,null
4233,null,null,null,null
4234,null,null,null,null
4235,null,null,null,null
4236,null,null,null,null
4237,0.460143826,2.489576641,3.163392289,1.168601858
4238,null,null,null,null
4239,null,null,null,null
4240,null,null,null,null
4241,null,null,null,null
4242,-0.017370799,-0.747146621,-1.098895954,0.101794557
4243,-0.260147356,-0.574991721,-1.083972058,0.400549298
4244,-0.082142781,-0.765472173,-1.162391594,0.211633631
4245,-0.829227459,-1.001872794,-1.643285554,-0.175612612
4246,-0.307984054,-0.895833025,-1.253888698,-0.020746057
4247,-0.406113036,-0.91673162,-1.372415012,-0.23399558
4248,-0.323659718,-0.745170287,-1.151042619,-0.046510268
4249,-3.146571824,0.842589897,-1.204020614,0.786363925
4250,-6.126410169,-0.799654251,-1.983229792,-1.231448299
4251,-0.400792133,-0.772286687,-1.155684671,-0.439540515
4252,-0.531053951,-1.043945103,-1.418188776,-0.476282817
4253,0.058461006,-0.862330695,-1.272381225,-0.309121336
4254,-1.349624343,-0.66620673,-1.421962327,-0.336276785
4255,0.598666717,-0.15014439,-0.723980059,-0.048131378
4256,null,null,null,null
4257,null,null,null,null
4258,null,null,null,null
4259,null,null,null,null
4260,0.259786026,-0.472020164,-1.031918222,0.009459629
4261,null,null,null,null
4262,-0.685171622,-0.350022553,-0.734792458,0.189814187
4263,null,null,null,null
4264,null,null,null,null
4265,null,null,null,null
4266,null,null,null,null
4267,0.509790303,2.481804054,2.123392663,2.831925498
4268,-0.550238271,0.411183602,0.139737001,0.201288931
4269,0.223663921,0.230149801,0.021407979,-0.466073548
4270,null,null,null,null
4271,null,null,null,null
4272,null,null,null,null
4273,null,null,null,null
4274,-0.164484371,0.427170115,-0.675587779,0.668547893
4275,null,null,null,null
4276,null,null,null,null
4277,null,null,null,null
4278,null,null,null,null
4279,null,null,null,null
4280,null,null,null,null
4281,1.219280403,1.182316422,1.402056847,0.498138877
4282,null,null,null,null
4283,null,null,null,null
4284,null,null,null,null
4285,null,null,null,null
4286,null,null,null,null
4287,-0.385367839,-0.76309105,-0.910300648,-0.794695895
4288,null,null,null,null
4289,-1.370186134,-1.156998849,-0.930107375,-0.135037962
4290,null,null,null,null
4291,-0.054220715,-0.900865562,-1.219762561,-0.514952994
4292,null,null,null,null
4293,null,null,null,null
4294,0.692436917,-0.973724526,-0.539716164,-0.471897834
4295,null,null,null,null
4296,null,null,null,null
4297,null,null,null,null
4298,null,null,null,null
4299,-2.212532196,-0.883491574,-0.981573002,-0.815818632
4300,1.328341485,0.895057617,1.076542322,0.201143234
4301,null,null,null,null
4302,-3.284075348,0.599826021,0.454797455,0.281618857
4303,null,null,null,null
4304,null,null,null,null
4305,0.189712539,-0.870282258,-0.563325902,-0.40032481
4306,0.110222642,-0.094183106,-0.038622983,0.147726369
4307,null,null,null,null
4308,null,null,null,null
4309,-0.119825905,0.285414466,-0.01672253,-0.324292402
4310,0.166954534,-0.372562086,-0.475235822,-0.471667052
4311,0.038288152,0.080195835,0.286306385,-0.499232351
4312,0.066242993,-0.369620431,-0.784658657,-0.347606305
4313,null,null,null,null
4314,-0.360544078,0.0285569,0.136909982,-0.41095533
4315,null,null,null,null
4316,null,null,null,null
4317,0.374253849,0.150593311,0.299191035,1.05061905
4318,null,null,null,null
4319,-0.101990336,-2.271965532,-2.037790035,null
4320,0.03682018,1.60481876,3.41190474,1.263003179
4321,0.410083577,0.060578297,-0.047487743,0.048789619
4322,0.073675215,0.078652936,0.05849058,-0.301065162
4323,null,null,null,null
4324,0.428688006,-0.232031916,-0.289628093,-0.144814833
4325,null,null,null,null
4326,-0.138346057,-0.923032564,-1.147968853,-0.277369493
4327,1.178879106,-0.796473237,-0.784125234,-0.11238519
4328,null,null,null,null
4329,0.461409797,0.179532046,0.433245032,-0.185869401
4330,0.355907529,0.112333783,0.234201563,-0.212131814
4331,0.343635902,-0.084253607,0.165435861,-0.442190537
4332,null,null,null,null
4333,0.531704958,0.325458661,0.407068007,-0.351995755
4334,0.335847913,0.500590192,0.390636652,0.145232261
4335,1.492233473,4.19123088,5.288966692,3.690788524
4336,null,null,null,null
4337,null,null,null,null
4338,0.998720611,0.191395986,0.02209732,0.185597353
4339,null,null,null,null
4340,null,null,null,null
4341,0.071953899,-0.171226088,-0.182768744,0.435874998
4342,-0.024344117,1.57865752,1.928564828,0.21413142
4343,0.072721192,1.108513011,2.216160272,0.84796568
4344,null,null,null,null
4345,0.386751931,1.640627384,1.411702609,0.90410656
4346,1.19840488,1.463551463,0.798652347,0.012804782
4347,1.275850604,3.568706846,3.281604178,1.741332757
4348,1.243716928,2.039271532,2.4964879,1.284602774
4349,1.25003429,2.082923602,3.033959087,1.294784277
4350,null,null,null,null
4351,null,null,null,null
4352,null,null,null,null
4353,0.92703598,1.071987016,1.045585471,0.911780835
4354,0.747207618,1.318759186,1.522136473,0.795990095
4355,null,null,null,null
4356,0.23728057,0.297545452,-0.389586736,1.288518484
4357,-0.063110437,-0.27656613,-0.506792685,-0.304136264
4358,null,null,null,null
4359,null,null,null,null
4360,null,null,null,null
4361,0.030178374,1.057762435,0.710855671,0.403950847
4362,null,null,null,null
4363,null,null,null,null
4364,0.010395359,0.205744015,0.288330041,-1.252632549
4365,-0.812046176,-0.347992821,-0.045837923,-0.20718916
4366,null,null,null,null
4367,null,null,null,null
4368,null,null,null,null
4369,-2.366490023,-1.209148598,-1.420619118,-0.69039378
4370,null,null,null,null
4371,1.280173692,1.815587812,1.396809106,0.539520623
4372,-0.148854951,-0.369463855,-0.246911299,-0.432394132
4373,null,null,null,null
4374,-0.114709619,-0.335774758,-0.187035992,0.395875588
4375,null,null,null,null
4376,1.184485874,0.066967973,0.58483149,0.992549211
4377,null,null,null,null
4378,0.459828112,-0.395306076,-0.311224497,-1.002429067
4379,1.206263277,1.165563721,1.053818181,1.869194639
4380,null,null,null,null
4381,null,null,null,null
4382,null,null,null,null
4383,null,null,null,null
4384,null,null,null,null
4385,null,null,null,null
4386,0.421490158,-0.235000361,0.03841605,-1.048584559
4387,null,null,null,null
4388,null,null,null,null
4389,null,null,null,null
4390,-0.70660237,0.710847176,0.757950502,0.123085807
4391,0.444169439,0.655108192,0.466804504,-0.084450379
4392,null,null,null,null
4393,0.525991481,1.48907511,1.860658577,0.306466893
4394,null,null,null,null
4395,null,null,null,null
4396,null,null,null,null
4397,null,null,null,null
4398,2.03682018,3.549499156,4.887749517,2.413362689
4399,2.251343202,3.050174467,3.065025955,1.707839325
4400,0.424322585,-0.458205037,-0.36358735,-0.251972993
4401,null,null,null,null
4402,0.32666644,0.432132869,0.553474007,0.234483001
4403,null,null,null,null
4404,null,null,null,null
4405,null,null,null,null
4406,0.581465297,2.693475512,3.832440963,3.264969336
4407,-0.247583514,1.069020163,1.416394823,3.026214638
4408,0.311966411,0.313297219,0.358385801,0.302614228
4409,null,null,null,null
4410,null,null,null,null
4411,null,null,null,null
4412,null,null,null,null
4413,null,null,null,null
4414,null,null,null,null
4415,-0.167380632,1.44727979,1.194975844,1.003743222
4416,null,null,null,null
4417,null,null,null,null
4418,null,null,null,null
4419,0.616958135,1.447564556,1.02401532,0.651648101
4420,-3.146571824,-0.100827763,-1.077860819,-0.489595685
4421,null,null,null,null
4422,null,null,null,null
4423,null,null,null,null
4424,-1.258208748,-0.03431728,-0.445725573,0.096538526
4425,null,null,null,null
4426,null,null,null,null
4427,-0.024414186,-0.199990948,0.163742394,-0.007620379
4428,0.943735591,0.706208689,0.662904536,-0.00509324
4429,null,null,null,null
4430,0.733648046,0.189809096,-0.064812782,0.157419473
4431,0.868482523,0.49254479,0.123138126,0.342867008
4432,-0.0527855,-0.236249228,-0.045778037,-0.711325837
4433,0.760318771,-0.197550034,0.523311275,-0.958711674
4434,null,null,null,null
4435,0.02928464,-0.072982065,-0.325574759,-0.141194654
4436,null,null,null,null
4437,null,null,null,null
4438,-0.540943955,-0.015013234,-0.022509117,-0.285364873
4439,null,null,null,null
4440,0.839143634,3.160526953,2.781507385,1.227157341
4441,null,null,null,null
4442,3.043655383,4.149512698,5.655389043,3.850243655
4443,null,null,null,null
4444,null,null,null,null
4445,null,null,null,null
4446,-0.745582625,0.778911629,0.626698678,1.10829202
4447,-0.266839949,0.334498694,0.21115826,-0.150047848
4448,4.569904199,-0.291863857,-0.603725738,-0.389935485
4449,null,null,null,null
4450,null,null,null,null
4451,null,null,null,null
4452,null,null,null,null
4453,0.636609502,0.437543243,0.654997303,0.073785584
4454,null,null,null,null
4455,-2.042091368,-1.243331101,-1.068406545,-3.543787125
4456,null,null,null,null
4457,-0.308341269,-0.36321457,-0.55938272,0.131205696
4458,null,null,null,null
4459,0.392793691,-0.154213342,0.234054977,-0.473266352
4460,-0.654620579,0.857981003,1.455531324,0.827370899
4461,null,null,null,null
4462,0.579686547,1.531554408,0.435754389,-0.311491078
4463,-0.824643729,1.859481135,1.53294498,-1.544351743
4464,null,null,null,null
4465,0.335510521,-0.664914565,-0.464365598,-0.838514938
4466,0.480359722,-0.203312842,-0.374895923,0.603492091
4467,-0.414897687,-0.073748105,-0.166009752,0.03187318
4468,-1.018668501,0.196980884,0.079441919,-0.244333029
4469,null,null,null,null
4470,null,null,null,null
4471,-1.2060425,-1.022911301,-1.208876856,0.035307569
4472,-0.220883256,-0.796639046,-0.910331682,0.180667596
4473,null,null,null,null
4474,-0.104158742,-0.709169013,-0.812480961,-0.02981429
4475,null,null,null,null
4476,-0.306360381,1.848243043,3.746244653,1.442709201
4477,null,null,null,null
4478,null,null,null,null
4479,null,null,null,null
4480,null,null,null,null
4481,null,null,null,null
4482,null,null,null,null
4483,-0.042756025,-1.152131269,-0.231034554,-0.037176481
4484,-1.003497204,-0.042457521,-0.728522705,0.337136838
4485,null,null,null,null
