E14 log 2,SPB74 log 2,virido log 2,J1074 log 2,AA4 log 2
-0.153906007,-0.339659417,-0.933715846,-0.882117941,-0.503854188
-0.502467357,-0.386141464,-0.078540897,-0.187453879,-0.052155631
-0.318513941,0.006208036,0.316511009,0.966126371,0.230873151
-0.027542588,-0.05653042,-0.717762323,-0.707543396,-0.358697846
-0.116352222,0.166259117,0.214009939,-0.315378616,0.175114797
-0.294225163,-0.777271526,2.244531136,2.037223009,2.487572073
-0.40293654,-2.012481278,-0.16036626,-1.167309443,0.390605536
-0.805492474,-1.824643729,1.551824746,0.640154083,0.040610758
0.266584551,-0.981202856,-0.260513252,-0.067850536,0.915532755
0.766524101,0.736269179,0.698948172,1.104612344,1.065043044
-0.007266425,0.355103487,0.355077006,0.10704996,-0.244104292
0.081817282,-0.458206837,-0.577010912,-0.688690127,-0.052961557
-0.396666873,-0.650160506,-0.022722526,-0.345645119,-0.523392239
0.146536369,0.645013309,2.151811664,2.161075907,0.864212631
0.502346575,-1.510582622,-1.172095638,-0.928990822,0.806512805
0.523718832,-0.85095959,-1.230718695,-1.067397332,0.122301759
0.070462209,0.338233887,-0.281105766,-0.209788314,-0.327278861
-0.0129562,-0.553536254,-0.798537322,-0.291379426,-0.185335799
0.00700084,-0.617467403,-0.657925426,-0.508407436,0.259520022
-0.189962314,-0.622590069,-0.851886876,-0.628272924,0.124143922
-0.1524636,-0.774615386,-1.164335005,-0.835695639,0.322805499
0.071952152,-0.511276839,-0.11474916,0.455762617,0.647007227
0.547853622,0.609349069,0.100377867,0.140023343,0.60045266
0.159989164,0.265708045,0.175666395,0.563704549,0.770109986
-0.353269568,-0.104043029,-0.525355931,-0.55176392,-0.416636401
-0.206177948,-0.424689736,-0.168465493,0.184128988,-0.420302638
-0.162219888,-0.203226844,-0.891422083,-0.619147879,-0.772200095
-0.083190221,0.1394507,0.594145287,1.159003999,-0.220063936
-0.822158674,0.279836727,0.423298506,,0.040610758
-0.839019657,-1.824643729,2.305492668,0.762972737,-0.959389242
-0.839019657,-0.720163273,1.651764083,1.117907481,-0.959389242
-0.822158674,0,0.848947309,0.762972737,-0.959389242
0.181190004,-0.92927462,0.883451261,0.774513391,1.037663291
0.002705998,1.067465024,0.920976728,0.903083834,0.220840107
0.087852757,-2.67834849,0.979707221,0.178010236,-0.019862019
0.220811119,0.644325309,0.943372348,0.641483429,-0.084954776
0.236628498,0.642948217,1.374514935,0.787966431,0.542539036
-0.196100899,-0.015280056,0.183856225,0.377741543,1.061649334
-0.163079496,-0.142350534,-0.177251951,0.164812842,-0.71149149
-0.508461301,-3.339118754,-2.271933381,-3.162553602,-2.143542824
0.612224879,0.040547932,-0.2458446,-0.478165837,0.80571299
-0.164977212,1.90446009,4.143257126,7.037597441,4.531508393
0.989977698,-0.622741043,1.848947309,1.762972737,3.172939918
0.525888736,0.788096927,0.20733535,0.718687367,0.625841072
,,,,
0.201758349,1.387818952,1.563964724,1.168568469,0.425817394
-1.252353591,-3.19419193,-0.346607753,-1.452123296,-0.842045174
0.309602963,0.560210827,0.00840362,-0.131613845,-0.751059717
0.105078718,-1.218697149,0.001786219,0.315820416,-0.246609994
0.195584874,-0.446885344,-0.4422806,-0.767548329,-0.586239255
0.058209656,-0.238005482,-0.445297114,0.170798096,1.587961444
0.331613531,-1.495237517,-1.492198241,-0.727331976,0.479442876
-0.232048431,-0.195858436,0.1652481,0.430220991,-0.396749415
-0.049839988,-0.930977032,-0.480677455,-0.00267556,-0.277867123
0.286207269,0.248951745,-0.388894096,-0.334028731,0.759278091
0.736880441,-0.867593637,0.890727681,1.039528717,0.364679778
0.125966916,0.875629421,0.163064756,0.358866655,0.065923506
-0.015963289,0.128486845,0.777468326,0.873550729,0.020828288
-0.559124268,0,0.329835988,0.154268747,-1.281317337
0.205358807,0.751390694,0.108715682,0.512666854,-0.192307348
0.126115685,1.42171012,0.967554678,1.149423019,0.315745157
0.358898492,1.369161804,-2.653886269,-0.880147061,-4.482067351
0.270177653,0.123262843,1.555603231,2.259743272,1.843739526
1.344261967,0.47204176,1.982358332,1.943104095,2.478299223
1.279529134,0.525201046,1.095328928,1.071183251,2.286426585
1.613011027,1.820429077,2.621094338,2.67385604,3.392549994
0.814204967,0.639000678,-0.315962938,0.059773036,1.196568585
0.334007078,-0.105612943,0.791144267,0.365244126,1.037443552
0.22332058,-0.012439216,-0.568292577,-0.517909099,-0.072665187
-0.047202687,-0.340754159,-0.167102361,-0.059969404,-0.424467863
0.165817908,-0.310070557,1.277914341,1.393503803,-0.181297719
0.277376999,1.730979648,3.080573325,2.892305712,1.625573258
0.417701626,1.634912804,4.268273455,4.104391255,2.475134959
0.493048656,2.560876064,4.183506796,4.328177894,2.040610758
-0.096648076,0.051287966,1.436022737,1.402534123,1.939998464
0.654309446,0.641106405,0.694628593,0.940279569,0.780933498
0.183851711,1.312329721,1.727281476,1.615345634,0.866117091
-0.464375373,-2.437499365,0.285449785,-0.86845639,-1.211274532
0.642313794,1.466285803,3.138152818,4.394403671,2.700869143
0.954965468,1.221994362,0.840430523,-0.026553596,0.075348985
1.053462621,1.056931218,1.468986974,0.49293528,0.471203173
0.456169408,0.700048295,-0.099858282,0.085828354,-0.530339627
0.285581708,1.334903672,1.498647777,1.434563235,0.905123378
0.364456144,0.189683842,0.289973698,0.036663464,0.368344128
-0.429401197,-0.435949623,-0.142260321,0.042541525,0.740396269
0.090608898,0.131032136,0.427184519,0.196152204,-0.257545185
-0.06354514,0.354587832,-0.997823952,-0.419102014,-0.481727244
-0.298537462,0.757793769,0.061630875,0.502872944,-0.644867203
-0.226064008,0.617231765,-0.197550034,0.115235491,-0.212958507
-1.822158674,0,0.177204924,0.762972737,-0.959389242
0.469474867,0.826212727,1.660024154,1.712726664,1.176085884
0.325008985,0.475017493,0.528827961,0.629547799,0.256692026
0.133235951,-0.786975801,0.842958227,0.095701955,0.124813168
0.357712625,0.151767504,0.255335365,0.191452157,0.122106878
0.438546442,0.603945064,0.481137909,0.871561014,0.385438765
0.211012368,0.494913185,0.280151484,0.310922016,0.829536387
-0.676399165,-0.762322255,1.41898813,0.992769264,0.20756309
0.249309446,0.079501663,0.518511395,0.52892211,0.500714678
0.093846293,-0.254854977,-0.110706811,-0.385291088,0.196316527
0.108518914,-0.549349664,-0.123084119,-0.351162198,0.399484199
0.226065998,-0.706902214,0.05936103,-0.055128889,-0.137901888
-0.049550188,-0.014398316,0.206036049,0.193660445,-0.04463211
0.183920144,-0.492565795,0.239369547,0.133577519,-0.267836899
0.060965107,0.333030808,0.834547314,0.801750091,0.251136248
0.089713377,-0.190447485,-0.643176847,-0.976318339,-0.238281113
0.266486941,3.597467796,2.38816654,2.726440542,1.424989226
0.257790662,-0.42673517,0.085375965,-0.290208352,-0.438576021
-0.4136706,0.430530723,0.812678856,0.965552849,0.552793067
0.765594931,0.692712969,1.290332432,0.589219202,-0.248279902
0.341644041,0.054206721,-0.613337843,-0.584653229,-0.378245159
0.161990458,-1.706905415,-0.950856313,-0.893565269,-0.28680601
-0.037824406,-1.996240643,-1.497065438,-1.566795506,-1.04917214
0.078704712,0.078103683,0.470674042,0.317883128,0.291647133
-0.179804628,-0.452534423,0.185789681,-0.484028052,-0.103888933
0.095701083,-0.182939156,0.396111372,0.209357641,-1.789252535
-0.028337763,-1.148563637,0.058176706,-0.251576984,-0.327697822
-0.08986477,0.166366295,-0.364807537,-0.066246068,-0.571846215
0.817668815,-0.771457894,-1.373374722,-0.71586194,-1.69981671
-0.122234828,-1.365099687,-1.749728931,-0.743481097,-0.032746391
-0.201617245,-0.241491854,0.314879948,0.370010063,0.357038837
0.198796612,0.604065692,0.104560679,0.149180913,0.010307438
-0.012979624,0.280411462,-0.203596789,-0.278111764,-0.266214296
0.080828858,0.256143405,-0.681464959,-0.687354717,-0.256370778
0.184425717,0.103184609,-0.66734344,-0.486370257,-0.324423123
0.143267555,1.122439726,-0.076874873,-0.225585645,-0.218776134
-0.181596039,-1.685591929,2.627600382,2.51566221,1.393998325
-0.387901705,-0.729064678,1.77090137,1.234519283,1.258908909
-0.014116255,-1.006337011,0.017591051,0.280149648,-0.378505547
0.277350125,0.69792925,-0.535457518,-0.483535492,-0.04095675
0.151109251,0.116715864,-0.251857917,-0.169554654,-0.393815538
0.23074054,0.68362636,-0.148715971,-0.393831409,0.049351269
0.203472671,0.238234548,0.472545778,0.381176348,0.101161018
0.237319849,0.531495717,-0.478385168,-0.499660396,-0.563959586
0.028687643,-0.406852898,0.015443354,-0.057343445,0.298007028
-1.246329594,-1.353543563,-0.067085087,-0.041178068,-1.185255796
0.064995184,0.04452432,-0.132877619,-0.098039464,-0.080098489
-0.23588204,0.123630449,1.1468048,1.070168254,0.20107543
0.131916754,1.145049784,2.792229816,2.189648385,1.06294618
-0.775934838,0.905245653,0.662924028,0.291573768,-0.053877007
0.054520493,-0.532853151,0.392322574,0.306071316,0.323614437
-0.472680017,-0.688107757,0.094682907,0.143313751,-0.182893447
-0.237538531,-0.827398497,0.065805259,0.4706518,-0.061260621
0.279437414,-0.134993738,1.102752953,1.539405293,1.289479581
-0.121165161,0.466724165,0.374346899,0.588695399,0.147702646
-0.168572346,0.620737893,0.616547395,0.506484687,-0.242163788
-0.028083521,3.03062459,3.780861683,4.300390902,2.508764772
-0.204550988,3.24939308,3.894872523,4.530151745,1.944189611
0.010195048,0.460143826,2.489576641,3.163392289,1.168601858
0.32320208,-0.017370799,-0.747146621,-1.098895954,0.101794557
0.351154539,-0.260147356,-0.574991721,-1.083972058,0.400549298
0.113814725,-0.082142781,-0.765472173,-1.162391594,0.211633631
-0.241083129,-0.829227459,-1.001872794,-1.643285554,-0.175612612
-0.038935244,-0.307984054,-0.895833025,-1.253888698,-0.020746057
-0.041325329,-0.406113036,-0.91673162,-1.372415012,-0.23399558
0.061720058,-0.323659718,-0.745170287,-1.151042619,-0.046510268
0.665660859,-3.146571824,0.842589897,-1.204020614,0.786363925
0.323333151,-6.126410169,-0.799654251,-1.983229792,-1.231448299
0.097528667,-0.400792133,-0.772286687,-1.155684671,-0.439540515
-0.042589633,-0.531053951,-1.043945103,-1.418188776,-0.476282817
0.244425784,0.058461006,-0.862330695,-1.272381225,-0.309121336
-0.31878327,-1.349624343,-0.66620673,-1.421962327,-0.336276785
0.088919066,0.598666717,-0.15014439,-0.723980059,-0.048131378
0.153043178,0.259786026,-0.472020164,-1.031918222,0.009459629
0.025838232,-0.685171622,-0.350022553,-0.734792458,0.189814187
0.984511888,0.509790303,2.481804054,2.123392663,2.831925498
0.540429228,-0.550238271,0.411183602,0.139737001,0.201288931
-0.356127177,0.223663921,0.230149801,0.021407979,-0.466073548
0.312293837,-0.164484371,0.427170115,-0.675587779,0.668547893
0.186379875,1.219280403,1.182316422,1.402056847,0.498138877
-0.159974875,-0.385367839,-0.76309105,-0.910300648,-0.794695895
0.271388414,-1.370186134,-1.156998849,-0.930107375,-0.135037962
0.136241147,-0.054220715,-0.900865562,-1.219762561,-0.514952994
0.300450672,0.692436917,-0.973724526,-0.539716164,-0.471897834
-0.258328786,-2.212532196,-0.883491574,-0.981573002,-0.815818632
0.33283067,1.328341485,0.895057617,1.076542322,0.201143234
-0.88449142,-3.284075348,0.599826021,0.454797455,0.281618857
-0.076041813,0.189712539,-0.870282258,-0.563325902,-0.40032481
-0.148571816,0.110222642,-0.094183106,-0.038622983,0.147726369
0.021551746,-0.119825905,0.285414466,-0.01672253,-0.324292402
-0.224097795,0.166954534,-0.372562086,-0.475235822,-0.471667052
0.019030745,0.038288152,0.080195835,0.286306385,-0.499232351
-0.123726161,0.066242993,-0.369620431,-0.784658657,-0.347606305
-0.232134114,-0.360544078,0.0285569,0.136909982,-0.41095533
0.379533758,0.374253849,0.150593311,0.299191035,1.05061905
0.336547596,-0.101990336,-2.271965532,-2.037790035,
0.049259431,0.03682018,1.60481876,3.41190474,1.263003179
0.281481046,0.410083577,0.060578297,-0.047487743,0.048789619
0.235026505,0.073675215,0.078652936,0.05849058,-0.301065162
0.171363949,0.428688006,-0.232031916,-0.289628093,-0.144814833
-0.157138529,-0.138346057,-0.923032564,-1.147968853,-0.277369493
0.264429954,1.178879106,-0.796473237,-0.784125234,-0.11238519
-0.13472687,0.461409797,0.179532046,0.433245032,-0.185869401
-0.025885262,0.355907529,0.112333783,0.234201563,-0.212131814
0.023693205,0.343635902,-0.084253607,0.165435861,-0.442190537
0.03063844,0.531704958,0.325458661,0.407068007,-0.351995755
0.150219714,0.335847913,0.500590192,0.390636652,0.145232261
-0.35186889,1.492233473,4.19123088,5.288966692,3.690788524
0.509797644,0.998720611,0.191395986,0.02209732,0.185597353
-0.299602554,0.071953899,-0.171226088,-0.182768744,0.435874998
-0.050032579,-0.024344117,1.57865752,1.928564828,0.21413142
-1.248414905,0.072721192,1.108513011,2.216160272,0.84796568
-0.096333638,0.386751931,1.640627384,1.411702609,0.90410656
0.233658092,1.19840488,1.463551463,0.798652347,0.012804782
-0.63197681,1.275850604,3.568706846,3.281604178,1.741332757
0.195349277,1.243716928,2.039271532,2.4964879,1.284602774
-0.041608048,1.25003429,2.082923602,3.033959087,1.294784277
-0.021254059,0.92703598,1.071987016,1.045585471,0.911780835
0.113695247,0.747207618,1.318759186,1.522136473,0.795990095
0.946948081,0.23728057,0.297545452,-0.389586736,1.288518484
-0.023069047,-0.063110437,-0.27656613,-0.506792685,-0.304136264
0.642343671,0.030178374,1.057762435,0.710855671,0.403950847
0.116365526,0.010395359,0.205744015,0.288330041,-1.252632549
0.195239512,-0.812046176,-0.347992821,-0.045837923,-0.20718916
0.178370553,-2.366490023,-1.209148598,-1.420619118,-0.69039378
-0.197069666,1.280173692,1.815587812,1.396809106,0.539520623
-0.137700988,-0.148854951,-0.369463855,-0.246911299,-0.432394132
0.183634821,-0.114709619,-0.335774758,-0.187035992,0.395875588
0.106922948,1.184485874,0.066967973,0.58483149,0.992549211
-0.264621004,0.459828112,-0.395306076,-0.311224497,-1.002429067
0.667188492,1.206263277,1.165563721,1.053818181,1.869194639
0.373623891,0.421490158,-0.235000361,0.03841605,-1.048584559
-0.190652747,-0.70660237,0.710847176,0.757950502,0.123085807
-0.427391962,0.444169439,0.655108192,0.466804504,-0.084450379
-0.601578678,0.525991481,1.48907511,1.860658577,0.306466893
0.395436398,2.03682018,3.549499156,4.887749517,2.413362689
0.429812847,2.251343202,3.050174467,3.065025955,1.707839325
0.237179827,0.424322585,-0.458205037,-0.36358735,-0.251972993
-0.129337106,0.32666644,0.432132869,0.553474007,0.234483001
0.173644518,0.581465297,2.693475512,3.832440963,3.264969336
0.260093656,-0.247583514,1.069020163,1.416394823,3.026214638
0.130264599,0.311966411,0.313297219,0.358385801,0.302614228
0.015764773,-0.167380632,1.44727979,1.194975844,1.003743222
0.187208947,0.616958135,1.447564556,1.02401532,0.651648101
-1.815469073,-3.146571824,-0.100827763,-1.077860819,-0.489595685
0.166057074,-1.258208748,-0.03431728,-0.445725573,0.096538526
0.22138465,-0.024414186,-0.199990948,0.163742394,-0.007620379
-0.090936323,0.943735591,0.706208689,0.662904536,-0.00509324
0.217110962,0.733648046,0.189809096,-0.064812782,0.157419473
0.344955574,0.868482523,0.49254479,0.123138126,0.342867008
-0.284023865,-0.0527855,-0.236249228,-0.045778037,-0.711325837
0.666470506,0.760318771,-0.197550034,0.523311275,-0.958711674
0.293527951,0.02928464,-0.072982065,-0.325574759,-0.141194654
-0.057631095,-0.540943955,-0.015013234,-0.022509117,-0.285364873
0.24242544,0.839143634,3.160526953,2.781507385,1.227157341
-0.179721516,3.043655383,4.149512698,5.655389043,3.850243655
-0.496881901,-0.745582625,0.778911629,0.626698678,1.10829202
-0.015967064,-0.266839949,0.334498694,0.21115826,-0.150047848
-0.20558974,4.569904199,-0.291863857,-0.603725738,-0.389935485
0.163770764,0.636609502,0.437543243,0.654997303,0.073785584
-0.693827613,-2.042091368,-1.243331101,-1.068406545,-3.543787125
-0.029251998,-0.308341269,-0.36321457,-0.55938272,0.131205696
-0.164481299,0.392793691,-0.154213342,0.234054977,-0.473266352
-0.200911735,-0.654620579,0.857981003,1.455531324,0.827370899
-0.114222376,0.579686547,1.531554408,0.435754389,-0.311491078
0.515330511,-0.824643729,1.859481135,1.53294498,-1.544351743
-0.696192796,0.335510521,-0.664914565,-0.464365598,-0.838514938
-0.173000743,0.480359722,-0.203312842,-0.374895923,0.603492091
0.053988207,-0.414897687,-0.073748105,-0.166009752,0.03187318
-0.19082936,-1.018668501,0.196980884,0.079441919,-0.244333029
0.19153782,-1.2060425,-1.022911301,-1.208876856,0.035307569
0.264604983,-0.220883256,-0.796639046,-0.910331682,0.180667596
0.085009987,-0.104158742,-0.709169013,-0.812480961,-0.02981429
-0.012752618,-0.306360381,1.848243043,3.746244653,1.442709201
-0.133477429,-0.042756025,-1.152131269,-0.231034554,-0.037176481
-0.704104861,-1.003497204,-0.042457521,-0.728522705,0.337136838
-0.242284785,-0.486928918,1.034640008,0.225463843,1.311111919
0.008487512,0.132812172,0.217248613,0.205370613,-0.237562344
0.004699103,-0.571055278,-0.825374872,-0.951684853,-0.61115369
-0.043172189,-0.136534513,-0.156916893,-0.536821699,-0.39897959
-0.028650987,-0.179480807,-1.232476479,-1.29406527,-0.364790178
-0.373956834,-0.269465333,-0.235199827,-1.472733544,-0.438899542
-0.078086407,-1.96317982,-0.504013838,-0.598287487,-1.074764212
0.084911164,-0.642517145,-0.335111452,-0.129050343,-0.494803419
0.185506314,0.089426322,0.485094443,0.3435755,0.115554026
0.133118705,-0.40335987,-0.064709504,-0.51148105,-0.067427387
-0.092132074,-0.55365608,-0.155231853,-0.833119191,0.09006233
-0.024111614,0.419740905,0.955577583,-0.257648925,0.068434575
0.024131501,1.317802639,1.916323584,0.646789609,0.285360061
-0.825209687,-1.663438666,-1.423597007,-2.285134847,-2.074303172
-0.069318645,-0.447458848,0.717710552,0.406560871,0.720029334
0.339399266,0.613536865,0.905230893,0.94045477,0.970619067
-0.226064008,1.460917034,2.189781261,0.762972737,0.040610758
0.585877348,0.658052985,1.126103064,1.097912971,1.642044489
0.022717602,0.615269181,1.635644218,1.494867673,0.622015954
-0.211004668,-1.634336716,-0.018081263,0.195194219,-0.228021581
-0.144632427,-0.067129723,0.067365734,0.111662451,0.080846909
-0.040485239,0.439192918,-0.07013475,-0.043952232,0.104475432
-0.08554182,0.347438318,0.118388094,0.020898471,0.070131771
-0.102185229,-0.984148921,-0.342022243,-0.409201361,-0.437721996
-0.18658334,-0.362597405,-0.345861404,-0.112042799,-0.076764579
0.152556405,-0.31507389,-0.096751092,-0.424102316,-0.190180893
-0.293942804,-0.709007968,0.122878357,-0.468577793,-0.706974494
-0.490519006,-0.631404261,0.108100741,-0.15748443,-0.554575443
0.014767089,-0.276322955,-0.409219388,-0.841326633,-0.692932444
0.043519607,-0.157754156,-0.051131152,-0.36479227,0.034358289
-0.164109823,-0.134241206,-1.150295697,-1.25988779,-1.010582022
0.099684208,-0.386589651,-0.445335375,-0.60236309,-0.137201925
-0.214101141,-0.920631127,-0.257259859,-0.633428119,-0.700889846
-0.213018588,-0.09367769,-0.270532826,-0.591722403,-0.434701518
-0.462018176,0.138636465,0.019170831,-0.263025957,-1.046226426
-0.249022935,-0.310434796,-0.179588255,-0.533815929,-0.328549787
-0.173478705,-0.215571458,0.034149835,0.161545358,-0.205006859
-0.331430713,-0.828362701,-0.280367845,-0.597342512,-0.529490706
-0.643963608,-0.605052275,2.662054216,2.427454589,1.177681743
-0.372992158,-0.407812039,1.331639341,1.645109753,0.43882224
-0.006670873,-0.616230772,-0.302206782,-0.279045677,-0.236872406
0.1374104,0.564761671,-0.039127662,0.024178067,-0.047526304
-0.097565473,0.039368158,-0.84991034,-0.899948634,-0.216225209
0.00231211,0.031364362,-1.01554813,-1.27716401,-0.671951331
,,,,
-0.173253333,-0.754118505,1.914693013,2.069572181,0.664851005
-0.534663164,-0.188740595,-0.758621277,-0.936840113,-0.807885854
-0.354381261,0.465239748,1.012625292,1.395487572,0.390512187
-0.687706163,-0.781939359,1.394810028,1.945300536,0.303645163
0.624337502,0.891864718,1.17298391,1.251986753,0.8349909
-0.079351718,0.797342776,1.451175725,2.381014847,0.447547226
-0.276055893,-2.225889625,0.753346454,0.6613981,-0.565862019
0.492840222,-1.192574936,-1.219470107,-0.974617173,0.645589189
0.065350927,-0.077025927,1.007201258,0.29500791,-0.360391061
0.409728276,-1.454589705,-1.101081934,-0.897740907,0.200174505
-0.016401097,0.612598942,2.014586174,1.143177557,-0.098039114
-0.323895058,1.396768874,2.119037907,1.130797936,0.991593842
0.465348403,0.849254235,0.710955804,0.631332714,1.291555662
0.503489695,0.390951063,1.912280528,0.833883564,0.026604969
0.183908905,-0.373212164,-0.857953464,-0.756115698,0.013283838
0.161480798,-0.51414931,-0.686117188,-0.524629242,-0.140592269
0.047561969,-1.147210328,-1.041762853,-1.192035163,-0.241217356
0.951274893,0.830806248,3.108513011,4.127492908,3.715127283
-0.336731847,-1.944669137,-0.14472317,1.204302656,1.732389824
0.177841326,-0.305125774,0.743460169,3.603170259,4.7107611
-1.226064008,-1.824643729,2.022392139,2.207148011,0.625573258
0.690168615,0.516555905,1.084869147,3.680560995,5.276710341
0.030802222,-0.181224133,0.016700722,2.104839104,2.746089579
0.912897698,1.205987831,0.739565436,2.934728402,3.531799375
-0.195307984,0.003262385,0.019997861,1.255830571,1.148018657
-0.138467825,0.260953213,0.458672786,0.33166907,-0.042080546
-0.012920655,0.943142674,0.930024215,0.740621372,-0.300198707
0.314728593,0.251262092,-0.111313156,-0.070755582,-0.23035469
0.349288075,-0.467503196,-0.488257161,-0.62544241,-0.294746573
-0.426039925,-0.188157997,-0.639657114,-0.474822174,-0.867164805
-0.245927306,0.137256245,-0.697718347,-0.644604221,-0.575173751
0.429788462,0.329762399,-1.328754054,-0.729641575,-1.055062259
-0.110331195,0.867128501,0.085991689,0.34966591,-0.017648043
5.923316347,6.236817125,2.338898054,2.343358887,1.349116937
0.127059657,-0.313307904,0.417940486,0.554285259,-0.272426817
0.332002025,0.071294132,-0.290248766,-0.400384221,-0.017575885
0.38334911,-4.146571824,-2.057943286,-1.326805081,-2.866279838
1.004227695,1.392653475,1.762167425,1.324906922,2.222726318
0.499769421,1.228542106,-1.97188027,-1.507787331,-0.728301208
0.510999991,-0.934706589,-1.049716336,-0.79906185,-0.164394234
-0.329488689,-0.307041043,-0.678394237,-0.326672774,-0.251030689
0.040439157,-0.28848422,2.562085937,0.601784826,-0.448419156
-0.281587767,0.721460699,1.139663888,1.861916425,0.528568965
-0.055769827,2.360240531,4.967196862,5.710445361,3.164477118
-0.065275795,0.48229265,1.453136953,1.388622746,0.542432979
0.13565334,0.863193978,0.637225741,0.64970729,0.37570718
0.458524912,-3.146480892,-0.517315787,-1.153603494,-1.62923967
-0.00531663,-0.304272792,-0.281378771,-0.330642106,-0.406368724
-0.11854926,-0.047458063,-0.003860038,-0.395460789,-0.35719806
-1.02223544,2.4122886,1.14202337,0.523568905,0.233172804
-1.075668241,1.696269738,1.055008226,0.244460524,0.601277648
-1.385634906,1.625150103,0.869341615,0.229129905,1.187681651
-0.097113515,0.035236169,-0.355541034,-0.049123036,-0.385297228
-0.484977679,-1.727380359,-0.35839619,-0.137107267,-0.273275175
-0.878355986,-1.077278241,-0.897901506,-0.539694051,0.334107075
-1.811026509,0.03682018,0.592242424,0.055191583,0.587977418
-0.627080135,-1.309451712,-0.605236879,-0.912341289,-1.32165822
-0.256923677,-0.739883332,0.343513014,0.068155877,-0.040583676
0.179237553,0.670187365,-0.021186856,0.348138619,0.570534431
-0.215908968,0.000381422,-0.258106037,-0.053332894,-0.347829385
0.017022158,-0.460956269,-1.387248686,-1.058575272,-1.598279701
0.335191372,-0.158309347,-0.473414703,-0.402445278,-0.735542958
0.253537917,-0.541988652,-0.418870698,-0.454255182,0.002509976
-0.150966872,-0.81275965,0.235455261,-0.540738281,-0.111907857
-0.053996856,-0.02124543,0.012062444,-0.259129167,0.723307454
0.331746793,1.571358858,1.534575434,1.618936007,1.176517025
-0.136771605,0.384909907,2.095154168,3.174233,1.337889686
0.001827834,0.723145673,-0.556731979,-0.742579184,-0.121881808
0.13601395,-0.498670573,-0.734513791,-0.592906706,-0.718220196
-0.031899348,0.236522024,-0.308453892,0.819203095,-0.795348481
0.050480611,-0.761776415,-0.020960104,-0.023974318,0.258190674
-0.167786719,-0.772913782,-0.241641394,-0.185220642,-0.408234914
-0.575994012,-0.72497065,0.551835619,0.445579038,1.174067393
-1.17313299,-0.942555694,-0.255530176,1.06431965,0.60958057
0.535159959,0.224769342,1.229349632,1.706800339,0.477509213
-0.208458512,0.364745041,0.894917555,1.286794011,-0.093722105
-0.97420443,-0.669448617,-0.219531193,-1.0001679,-0.236659807
-0.822158674,-1.824643729,0.177204924,2.424365179,
0.004732479,0.726037417,1.141090991,1.68904953,0.211635216
3.93241332,-1.155500298,1.289634337,0.411224386,-0.867608011
0.014665492,0.488062944,-0.169592494,-0.225530997,-0.183470441
-0.259385768,0.448715721,0.860562679,1.161861931,0.220140628
0.126424375,0.261565045,0.275341272,0.940123633,0.320426775
-0.694899444,2.418680182,5.496535681,6.23024809,4.078261069
0.065487226,0.122962361,-0.674023224,-0.645753452,-1.014314863
0.064132677,0.215508878,-0.503209919,0.032309633,-0.35253917
-0.124744088,0.402205474,0.113472531,0.315302764,0.436245584
0.239412286,-0.503367696,0.434070071,0.57090111,-0.111918181
0.592876203,-0.475445405,0.191996249,0.123233463,0.392618078
0.287922918,-0.487165551,-0.185595168,-0.03208102,-0.10224812
0.544115215,-0.529867907,0.013548555,0.317944265,-0.162247219
0.116627149,-0.328362002,0.336052628,0.619642946,-0.021896135
0.005735714,0.781480981,0.032450276,0.045627987,-0.389350642
0.160980343,-0.356420395,1.720530167,1.926701653,-0.544351743
0.005906215,-0.705282762,-1.190466308,-1.219111877,-0.773294286
0.095073265,-0.952037899,-0.57823736,-0.068887486,-0.386282654
0.322818481,-0.178160635,-0.401230145,-0.342053703,0.033070479
1.242700298,0.413742164,1.15045857,1.28119476,-1.143271784
-0.235706912,0.092638905,1.818966148,2.163657221,-0.243407868
-0.12698748,-0.465744895,1.669456484,2.088516113,0.606049274
0.087860499,0.300479289,2.451034019,2.398124479,1.719608198
0.063258697,0.080351151,0.9705926,0.860690155,0.332926759
0.269490103,0.558847683,0.512351593,0.405140186,-0.321613463
-0.259846116,0.313629973,-0.433227846,-0.22610729,-0.850021456
0.348714217,-0.068060396,-1.043655022,-0.891225599,-0.718427104
0.106889637,-0.141579455,-0.026856266,-0.130895721,-0.071786458
0.862193474,0.112517701,1.324835709,0.058696274,-0.676849993
1.334887482,0.424026431,2.992438812,-0.009458185,0.425751509
0.012105816,-2.461844647,0.272246076,-0.137510103,0.110468823
0.181169278,0.980421749,0.382993492,1.194811786,0.468759778
0.344036435,-0.169193752,2.202248913,3.194499065,3.140978052
-0.675540637,-0.781939359,0.44023933,2.061587289,1.095007397
0.022156301,-1.805832638,-0.330289812,-0.236899857,-0.286536387
0.022194048,-0.511029878,-0.452091721,-0.442409004,-0.53316544
0.176614708,0.231428818,-0.798657375,-0.830500838,-0.291686895
-0.014803752,2.134298357,-0.30340784,0.532557354,0.813366402
-0.102372495,2.293969139,-0.646797194,0.820262995,0.465095516
0.31590114,-0.235185272,1.293967164,2.971830726,0.445305821
0.626968733,0.199329719,0.551026923,1.584856844,0.885508919
-0.024759878,0.400156364,1.00057928,1.006482769,-0.636051347
0.248112568,0.447285801,1.451574104,1.774752183,0.710019563
-0.672076508,-1.368835427,0.076929589,0.160043314,-0.372411034
0.166622594,-0.356420395,0.084869147,0.53294498,2.556015551
0.116859914,-0.364611389,-0.271352614,-0.356255517,-0.761736582
